"X0","X72","X288","X145","X2","X218"
0.540335947,0.547400718,0.55053708,0.570503871,0.562812067,0.57776491
0.584446615,0.589474064,0.589675543,0.596836929,0.589580327,0.573074845
0.304426441,0.269652698,0.285317333,0.291738089,0.31164977,0.287616583
0.432474503,0.439751517,0.427974733,0.451957658,0.432578846,0.42455845
0.380480583,0.388708663,0.38266279,0.425012987,0.380348499,0.381014706
0.25412423,0.262281509,0.266338889,0.235362481,0.251129972,0.237552201
0.537426296,0.486211304,0.524382929,0.508477741,0.4766432,0.471297562
0.47882372,0.495648681,0.47737346,0.450922919,0.467867667,0.471888147
0.430237104,0.423682607,0.42044736,0.407578156,0.425686128,0.43351183
0.43669706,0.44861246,0.4078018,0.445481208,0.42900259,0.407022921
0.413420345,0.413370975,0.389341786,0.388758579,0.40177261,0.412764005
0.39234382,0.362395753,0.363334128,0.368545103,0.373178307,0.367984003
0.43414853,0.456418869,0.447457589,0.443589474,0.473840272,0.472606455
0.366914335,0.312982152,0.339016706,0.339555724,0.347483479,0.3079704
0.300095176,0.295760707,0.313621663,0.307973648,0.300821737,0.349210931
0.288806753,0.299286193,0.309934039,0.312465645,0.285406384,0.308189275
0.279511108,0.274357757,0.299914254,0.306179584,0.276906139,0.265588573
0.263274492,0.268055391,0.243104282,0.254404903,0.257861282,0.241236712
0.269016781,0.267362988,0.244623391,0.279105852,0.249529607,0.279470509
0.413196551,0.38017555,0.3759173,0.368488735,0.381197411,0.38068093
0.278587819,0.295761873,0.291332456,0.273609109,0.291752179,0.270195003
0.247516153,0.259204462,0.284088368,0.286258362,0.26769434,0.286606318
0.264543775,0.221636771,0.24999292,0.249568456,0.244631321,0.241245258
0.24456247,0.218502082,0.248394097,0.209342402,0.200970536,0.207742339
0.227723377,0.223656656,0.214906381,0.258126321,0.223077202,0.269429542
0.178323035,0.174881483,0.179993627,0.177859754,0.174325906,0.171027381
0.140432351,0.142154123,0.145848703,0.145492142,0.140625874,0.153191159
0.224931124,0.210383837,0.191824843,0.215707796,0.222088379,0.243861679
0.278029237,0.246235427,0.256613116,0.252547603,0.245511127,0.265021769
0.260586997,0.291777963,0.317423645,0.280975193,0.264609268,0.256954558
0.275218519,0.310026457,0.283739447,0.282697295,0.28721476,0.284978738
0.31138545,0.329023019,0.370714516,0.325875046,0.321035218,0.325261116
0.210607699,0.228251619,0.203863095,0.211720531,0.217126572,0.186155672
0.180780212,0.192576842,0.187086986,0.178962782,0.196035404,0.188081286
0.17064657,0.153372033,0.168974736,0.167155656,0.147257924,0.168792133
0.21365004,0.180663915,0.175506493,0.206124275,0.195689978,0.184330732
0.158924247,0.188372947,0.171127922,0.168583603,0.168962549,0.201051823
0.148581442,0.173178853,0.16177857,0.162483997,0.174246201,0.195432845
0.197696944,0.181074923,0.152112763,0.181631498,0.163594822,0.170658057
0.113995203,0.10496533,0.10116469,0.117564162,0.113640995,0.09503438
0.0761775,0.063153485,0.081017733,0.065511787,0.082710258,0.07752374
0.081620654,0.069542036,0.059609156,0.06086934,0.063163563,0.065389973
0.104400096,0.101220208,0.111261126,0.126245821,0.12465639,0.140013652
0.121490486,0.117953567,0.13444234,0.117775573,0.123934476,0.120448038
0.134281561,0.134024026,0.125852062,0.141649035,0.141847485,0.133569542
0.11600013,0.132159357,0.166110786,0.172603221,0.147474752,0.131670648
0.134425733,0.163284183,0.16008681,0.1472162,0.148071821,0.175145711
0.227434486,0.21782328,0.196336505,0.180677545,0.22151505,0.20196888
0.272233834,0.299184336,0.289641636,0.251559507,0.285720259,0.267449133
0.228414973,0.196708284,0.201350992,0.216013352,0.183451339,0.230070172
0.231036773,0.222762965,0.221391986,0.252080498,0.231584438,0.221353522
0.070612504,0.060018326,0.061422944,0.06685681,0.065015296,0.069174362
0.155942546,0.166861851,0.155436994,0.161914319,0.149880285,0.180020993
0.170208254,0.144333296,0.166491829,0.176125202,0.200217444,0.15477573
0.133373722,0.139275688,0.151552088,0.137305419,0.155353512,0.116471459
0.163258095,0.172370947,0.190147286,0.164635391,0.160093376,0.168448134
0.132267655,0.119797972,0.137905987,0.148611129,0.146981033,0.136159585
0.168198676,0.191913812,0.201962589,0.185250227,0.176255414,0.187601187
0.168385893,0.16532983,0.14580609,0.162914724,0.156766044,0.158040137
0.138364804,0.140760579,0.174713713,0.174724665,0.156724188,0.132371125
0.157059416,0.119694395,0.126823747,0.13351023,0.133491087,0.133864515
0.116120084,0.133058378,0.126583388,0.147078736,0.129907223,0.141381152
0.17330348,0.189781757,0.207348875,0.211970966,0.174042643,0.176301901
0.071201446,0.06957168,0.062371029,0.08300633,0.068047933,0.059458987
0.158245688,0.135576375,0.132522233,0.16108912,0.132884808,0.145643256
0.366291734,0.407429517,0.373072419,0.369465016,0.360277376,0.400375063
0.484311833,0.494726622,0.466060888,0.470232514,0.4737883,0.487651676
0.581631751,0.612618896,0.575770873,0.609798493,0.585762355,0.601035495
0.929411259,0.929626985,0.929864603,0.930673774,0.929998105,0.928225497
0.472248741,0.469075863,0.46986247,0.467818853,0.478058871,0.488273952
0.722666147,0.747363358,0.73414432,0.730965179,0.726526074,0.730744901
0.33776037,0.352719603,0.3492563,0.358614835,0.352122247,0.336853135
0.779202704,0.78914786,0.775203678,0.791256677,0.782733867,0.784180957
0.368639784,0.375239413,0.363112252,0.356409883,0.359752734,0.37867378
0.627668835,0.655088554,0.633551237,0.627090474,0.617171001,0.64046627
0.678269706,0.694097193,0.667053594,0.663324256,0.667208048,0.657081208
0.276485238,0.290099971,0.277679986,0.275731633,0.262140032,0.284550204
0.421559358,0.439711302,0.414328714,0.433686773,0.436677573,0.400781657
0.442409718,0.433508064,0.433479064,0.418466107,0.430260052,0.41278344
0.251046229,0.227700173,0.224691128,0.241746038,0.268382816,0.220038004
0.566168519,0.549146788,0.540708785,0.551753477,0.55811887,0.573305871
0.518462303,0.541649535,0.524658058,0.507720153,0.516986329,0.551201868
0.469966069,0.479998533,0.459991739,0.522919849,0.483827043,0.455731395
0.49589102,0.521425592,0.478153377,0.498844863,0.477351188,0.503617901
0.478163018,0.465725904,0.466054936,0.436738901,0.493069115,0.467960995
0.402251934,0.421802178,0.410093621,0.426015944,0.429326663,0.423719909
0.503177046,0.523465747,0.507218392,0.501863444,0.50781977,0.506742354
0.366773485,0.329371922,0.371217332,0.331828179,0.355552313,0.360446181
0.352536909,0.341979432,0.361445265,0.308458749,0.319176104,0.314338158
0.346954882,0.339274718,0.352816294,0.352130039,0.340998581,0.334191459
0.30633447,0.297187688,0.311260358,0.320693416,0.332357617,0.316077658
0.274234205,0.323675133,0.295237027,0.289800176,0.310192427,0.290384992
0.289893618,0.291461656,0.31528235,0.305624994,0.331906124,0.303065834
0.40537576,0.410390881,0.421077664,0.43032657,0.431133561,0.433142675
0.324931502,0.301419185,0.295981536,0.334213192,0.303250496,0.31674149
0.310372166,0.301277515,0.26773833,0.317974638,0.302917352,0.315548713
0.272944712,0.251592454,0.243139899,0.317604899,0.284243684,0.279974662
0.23046207,0.22857019,0.244451646,0.253899383,0.249408307,0.237398473
0.27312963,0.228398201,0.252862235,0.253416538,0.248026528,0.241030407
0.20637421,0.197744518,0.17761259,0.18515869,0.180886857,0.211478598
0.157275507,0.148454468,0.162797309,0.162629908,0.185795284,0.163834096
0.241292994,0.254742123,0.245982186,0.267381594,0.259909803,0.280603308
0.292326022,0.311265161,0.285036875,0.298936815,0.276875783,0.263738853
0.302543549,0.303117716,0.310852894,0.323680175,0.310855557,0.300437461
0.32585421,0.360059557,0.333678767,0.323842734,0.310592752,0.328513271
0.399017417,0.362555905,0.350389816,0.369097424,0.381137766,0.345173023
0.251086106,0.240142017,0.245312678,0.301419716,0.243957657,0.246923906
0.190112085,0.228512609,0.208917034,0.213953093,0.206899517,0.241535458
0.179259735,0.195927755,0.175475001,0.208266632,0.180595727,0.194572085
0.191958706,0.19534407,0.231177096,0.202095544,0.217184601,0.196982835
0.203786471,0.193919342,0.201401597,0.20287539,0.208597098,0.16652347
0.176740432,0.175297362,0.170162507,0.193459202,0.181575074,0.175189612
0.21607657,0.221847733,0.187978331,0.221557067,0.178966859,0.211071173
0.132654297,0.110584081,0.109106327,0.117539182,0.11465305,0.141300834
0.085306809,0.102428529,0.099283169,0.071725036,0.086469629,0.100674709
0.104921243,0.090665589,0.095724816,0.096705405,0.079811646,0.089555649
0.130099207,0.11669181,0.130840512,0.127992228,0.115658685,0.131713121
0.142292379,0.133481236,0.151982983,0.158853324,0.114341196,0.135696984
0.141198057,0.130575763,0.161341437,0.134722475,0.142224712,0.119394181
0.151483875,0.154653455,0.186034516,0.163713875,0.165755344,0.189331094
0.1525563,0.153649625,0.160777568,0.175151232,0.168769312,0.182850283
0.237413133,0.22365587,0.231686872,0.246329198,0.238567048,0.25044996
0.344124828,0.336613177,0.311989291,0.290898467,0.355431986,0.329933726
0.222478386,0.252231801,0.252329048,0.261873417,0.273588756,0.244530248
0.293912595,0.254290502,0.273560733,0.246379053,0.257110423,0.266779758
0.071620142,0.080339579,0.078489543,0.070594726,0.071383787,0.074515191
0.197485087,0.165562813,0.174512891,0.174520031,0.187801896,0.193874694
0.232006545,0.199219217,0.209117333,0.196535164,0.189425888,0.1962723
0.175127281,0.151237263,0.183556632,0.14969826,0.178577108,0.162891133
0.192290379,0.160271557,0.195412259,0.205178827,0.207784954,0.171069825
0.157017707,0.162642235,0.163400437,0.158074174,0.148196997,0.158784177
0.212335897,0.207063699,0.230883183,0.230161389,0.218212242,0.215347072
0.2002037,0.183953666,0.194028871,0.200766146,0.204478487,0.211463601
0.17672466,0.162032088,0.179224113,0.191906498,0.164367861,0.160511368
0.148954265,0.16761081,0.163243341,0.133786483,0.135720541,0.166830974
0.13996318,0.176327657,0.179706128,0.167362778,0.158283141,0.15429185
0.199183863,0.188287275,0.193343063,0.215252295,0.208949793,0.19422725
0.071911726,0.084515221,0.080318358,0.068627128,0.074177586,0.070139209
0.15425415,0.157752094,0.163764521,0.157041803,0.138949343,0.150517971
0.252080109,0.27453959,0.275223969,0.269774395,0.252608265,0.285495448
0.346679177,0.353559372,0.326724476,0.37338826,0.33730851,0.363179769
0.430199892,0.411604826,0.403234252,0.426899421,0.422710302,0.431446407
0.442930287,0.466946962,0.457306216,0.474727944,0.509186752,0.466767632
0.930555312,0.929979993,0.930751414,0.929421001,0.929709861,0.930245706
0.531434077,0.539837508,0.509872344,0.519305611,0.512382126,0.516221294
0.234161421,0.247152005,0.251934819,0.26710166,0.285209018,0.25631568
0.566091864,0.545574326,0.544180442,0.578093596,0.541249945,0.557022276
0.278117258,0.226855794,0.244342842,0.256438673,0.265994648,0.308317667
0.695502784,0.680081914,0.700303321,0.698518042,0.682101441,0.67234568
0.668262516,0.651426405,0.664961688,0.66694819,0.658339437,0.662927539
0.216791076,0.221707345,0.181593806,0.198878905,0.207469189,0.197144695
0.268421578,0.283492799,0.343603282,0.313017407,0.301803569,0.306891703
0.357606285,0.329667731,0.35380532,0.346455375,0.337291275,0.334729361
0.174542146,0.152974823,0.197092341,0.187156201,0.180020774,0.177285045
0.431936179,0.415857335,0.450164117,0.422558461,0.417264797,0.422468543
0.407021094,0.396825623,0.393171836,0.389314545,0.402186142,0.400517736
0.515046021,0.501626975,0.543882765,0.517517779,0.519754814,0.49391496
0.485217532,0.507482705,0.471608686,0.506683652,0.479004735,0.479803639
0.493302957,0.495974449,0.528650276,0.482041727,0.472898651,0.479845203
0.447160925,0.454618789,0.428786673,0.434721593,0.455104667,0.467483501
0.421233296,0.385248749,0.393966653,0.392336711,0.383990389,0.363298827
0.405810308,0.419200508,0.385014668,0.376052318,0.396561896,0.376291928
0.380361922,0.377623632,0.357886307,0.323985595,0.363926116,0.361563184
0.368110415,0.311848667,0.352883149,0.371087687,0.341868308,0.347221693
0.341336204,0.344000941,0.312230893,0.387692404,0.334683889,0.36493129
0.293746132,0.327278247,0.324944486,0.321501596,0.312292454,0.315331756
0.326251801,0.345507969,0.312446611,0.342167639,0.341712651,0.339129316
0.321520579,0.343915214,0.31059212,0.33912738,0.312963658,0.312685037
0.355589699,0.367759491,0.355057857,0.326446193,0.367563061,0.350218203
0.348635822,0.356860453,0.342479524,0.361597435,0.331366221,0.335195715
0.294415306,0.275135399,0.299766862,0.292982404,0.277829182,0.302491285
0.269820153,0.27411516,0.260763162,0.276206629,0.238424245,0.229989593
0.308138308,0.302963923,0.298887971,0.295724995,0.275884133,0.295567927
0.242207678,0.205490387,0.214911547,0.218051927,0.215954363,0.218785377
0.18884862,0.193527096,0.174511794,0.188590365,0.183763747,0.184186278
0.266048718,0.29990843,0.275197658,0.269587691,0.284245749,0.234584693
0.258344516,0.24794882,0.266660089,0.231066721,0.218724233,0.279185303
0.236216019,0.228844337,0.246078846,0.241840242,0.268311758,0.268628541
0.263139745,0.253061762,0.260925948,0.258117315,0.239637501,0.256691567
0.26227121,0.273401183,0.293180447,0.267076144,0.265294888,0.272519104
0.227686347,0.191330581,0.203868812,0.204237625,0.188902609,0.211824419
0.181819713,0.1749201,0.153139136,0.17268613,0.175996956,0.198999691
0.17142912,0.160464061,0.155178815,0.155020572,0.16274391,0.162645757
0.170455267,0.166622531,0.154686188,0.180967563,0.160382271,0.149374702
0.181058834,0.167321945,0.165992417,0.153420048,0.185042262,0.162736658
0.151524626,0.153065012,0.145745365,0.145879419,0.144179089,0.176849851
0.13395093,0.168595129,0.165145701,0.141243677,0.145440698,0.143552015
0.100644169,0.116651787,0.083904471,0.094929192,0.095641855,0.085858812
0.075314079,0.071183683,0.062819733,0.056297712,0.062476729,0.059492243
0.073917579,0.05802279,0.063151566,0.064787125,0.061397867,0.062775921
0.077854558,0.099971172,0.090152984,0.099116281,0.084325237,0.08937225
0.096102712,0.099601029,0.102395249,0.111273454,0.096839314,0.120959437
0.113309926,0.116417195,0.10900664,0.114911568,0.113732971,0.111668962
0.165072038,0.189719161,0.199493048,0.177965565,0.209926395,0.192747583
0.199871971,0.17016036,0.216938192,0.175580733,0.177431892,0.175243048
0.264234215,0.260108535,0.266020536,0.246453064,0.28923556,0.285904227
0.338292983,0.359894861,0.349925665,0.353408106,0.37459367,0.393369293
0.267360361,0.284167167,0.252650972,0.303875122,0.273270776,0.271581041
0.26540074,0.295687096,0.303216631,0.308812281,0.29212295,0.297992594
0.091186362,0.082713452,0.086321715,0.080007326,0.101424632,0.072641092
0.173159818,0.216531808,0.208669058,0.182340333,0.195309198,0.188617794
0.225798311,0.225175841,0.240876607,0.228075195,0.207253475,0.234064866
0.171049257,0.161249098,0.176803868,0.172344249,0.20124923,0.191351558
0.189676411,0.23648089,0.239418151,0.193959407,0.197578407,0.177342257
0.179091385,0.158783588,0.182515519,0.150662054,0.16184832,0.195414389
0.232630559,0.237296785,0.223488122,0.204343938,0.233165031,0.217982031
0.197928864,0.205597944,0.196304626,0.189105554,0.240772714,0.21306542
0.226558492,0.193515551,0.214503465,0.221455123,0.230108484,0.166076668
0.159486122,0.172076405,0.153683594,0.176449165,0.142393042,0.16217685
0.186386765,0.167086734,0.170891422,0.169275259,0.178802675,0.167229047
0.222384299,0.233403035,0.239914523,0.233289253,0.232143329,0.224752512
0.056706411,0.04485935,0.058288745,0.054224221,0.050651205,0.04777483
0.139781281,0.125440927,0.130749856,0.113842538,0.117496587,0.160205602
0.475283233,0.525405518,0.500271288,0.485081788,0.494364819,0.470093674
0.608996804,0.612730572,0.607916504,0.612085323,0.607219705,0.625427271
0.756288429,0.762437225,0.742834304,0.761795661,0.738933187,0.741972237
0.71697564,0.732349785,0.722606203,0.721864839,0.709492116,0.726730842
0.517322662,0.521915298,0.543156941,0.525002411,0.511624824,0.497276003
0.929278365,0.929476777,0.929759243,0.930328363,0.930045606,0.929157213
0.457294106,0.463246818,0.454235461,0.451146173,0.442510747,0.457422444
0.855964852,0.857361712,0.852918006,0.855679011,0.852209208,0.859219683
0.487905663,0.509035593,0.486175464,0.497725556,0.453698238,0.479195474
0.68301273,0.668820055,0.693862694,0.69533621,0.696802143,0.698383983
0.727161029,0.719243441,0.710240108,0.717371077,0.723839503,0.746094724
0.351127085,0.356309221,0.35596237,0.37811584,0.329934024,0.355311059
0.53946043,0.552204331,0.54490927,0.521317754,0.567403509,0.559565955
0.45976285,0.499790664,0.50142781,0.467482963,0.472900718,0.459474719
0.337596229,0.306998002,0.326991705,0.27242645,0.292375617,0.29916603
0.590620354,0.627143609,0.628855068,0.598115312,0.620746835,0.61928348
0.59537563,0.579940672,0.608158935,0.612676662,0.593494311,0.567575907
