"X0","X8","X16","X24","X32","X40","X0.1","X24.1","X48","X72","X96","X120","X144","X168","X192","X216","X240","X264","X288","X312","X336","X1","X25","X49","X73","X97","X121","X145","X169","X193","X217","X241","X265","X289","X313","X337","X2","X26","X50","X74","X98","X122","X146","X170","X194","X218","X242","X266","X290","X314","X338","X0.2","X8.1","X16.1"
0.363065389,0.394079536,0.405518594,0.328160698,0.373155321,0.389490348,0.363065389,0.328160698,0.371138258,0.357894468,0.359047146,0.378497661,0.36680209,0.364896233,0.380680119,0.368387144,0.341615835,0.357955556,0.341321199,0.353214656,0.354676758,0.372116236,0.387292174,0.385117547,0.363044179,0.382540489,0.331025879,0.359574894,0.399701506,0.377851748,0.371516255,0.347971661,0.36465399,0.432132864,0.350833799,0.358732139,0.409398937,0.388997326,0.380349433,0.36743534,0.407668473,0.387747801,0.381520692,0.377384861,0.371788556,0.37223962,0.369042724,0.353400331,0.376391669,0.38429577,0.389967028,0.363065389,0.394079536,0.405518594
0.348406411,0.393331326,0.370788524,0.396017085,0.346774801,0.390386446,0.348406411,0.396017085,0.384929116,0.379052163,0.376161096,0.370368519,0.375065508,0.351494185,0.383134989,0.350215171,0.373586145,0.355971923,0.36840933,0.360343227,0.380746278,0.359968239,0.424164486,0.376288962,0.415253518,0.373113286,0.393583342,0.361839332,0.375459661,0.394903412,0.397566904,0.398590107,0.37332949,0.385310629,0.361547458,0.381395992,0.350444988,0.359545443,0.377161497,0.398045503,0.385626682,0.350269133,0.36900837,0.380189089,0.399198463,0.367441296,0.403870167,0.364986587,0.394113346,0.382499607,0.364082008,0.348406411,0.393331326,0.370788524
0.495519341,0.508345485,0.528116643,0.488561139,0.525372487,0.504064721,0.495519341,0.488561139,0.526758976,0.541350498,0.493772345,0.49573453,0.489059827,0.516454522,0.505021173,0.52220945,0.538538271,0.53462741,0.542271648,0.492123798,0.511628381,0.506827734,0.512463229,0.517782658,0.487385631,0.492257755,0.503230103,0.482275632,0.515616941,0.492447442,0.518531546,0.508323352,0.525089506,0.482108376,0.51160319,0.500012593,0.505552319,0.496173365,0.489561959,0.507511861,0.53139972,0.512569259,0.519586236,0.503697445,0.542354929,0.53321909,0.523439854,0.529225474,0.533969713,0.535080418,0.513723345,0.495519341,0.508345485,0.528116643
0.401682226,0.418833695,0.419411183,0.388557968,0.376024061,0.378131532,0.401682226,0.388557968,0.42868962,0.368286222,0.389443932,0.424119283,0.397273891,0.391542031,0.388937277,0.393358779,0.396112729,0.413707404,0.420072625,0.393030868,0.391257414,0.398309203,0.398258231,0.378061893,0.403816687,0.388425999,0.386671266,0.422110729,0.390530881,0.372869166,0.385218279,0.37565732,0.406047318,0.398722549,0.40426761,0.373505836,0.374353894,0.398355459,0.386584556,0.393876483,0.379853918,0.390020027,0.412325394,0.383645023,0.405920735,0.392582656,0.387952284,0.393792845,0.390394651,0.377308373,0.385961759,0.401682226,0.418833695,0.419411183
0.284403329,0.281784521,0.306157419,0.310372138,0.274662746,0.311719226,0.284403329,0.310372138,0.2636962,0.294125794,0.309476692,0.300308442,0.266540486,0.319211583,0.309275002,0.28726468,0.288739709,0.304867233,0.251446833,0.263526301,0.300962898,0.29386724,0.286087016,0.279171669,0.271352737,0.293912681,0.310335861,0.319645709,0.318451032,0.287467554,0.294304697,0.302450322,0.318521672,0.313743613,0.280633017,0.305209531,0.290464057,0.287454194,0.310690386,0.316143618,0.323898787,0.278972518,0.298412519,0.295979842,0.295216361,0.282767343,0.288681582,0.28625387,0.299326333,0.2906691,0.29475203,0.284403329,0.281784521,0.306157419
0.345809267,0.311445443,0.333242778,0.311144933,0.324222828,0.297572769,0.345809267,0.311144933,0.334458772,0.302026709,0.308472363,0.308143276,0.315332157,0.324027157,0.322870357,0.286612589,0.322227997,0.324682755,0.30981265,0.287389002,0.325782759,0.297320791,0.302968382,0.340253469,0.300492549,0.308408201,0.295478234,0.317670822,0.298635216,0.309924364,0.295866934,0.302647327,0.288626151,0.296310585,0.306565523,0.301846254,0.324166762,0.312334346,0.308672097,0.299428255,0.31168189,0.293743386,0.283207431,0.306795219,0.334310962,0.30528497,0.29429487,0.3175727,0.313995172,0.307619567,0.334521442,0.345809267,0.311445443,0.333242778
0.311791962,0.317445002,0.342422927,0.320104702,0.330646715,0.34287128,0.311791962,0.320104702,0.342875758,0.325050998,0.342264482,0.316754656,0.332223521,0.33743997,0.34360072,0.378499729,0.315393847,0.311538485,0.315046342,0.341601961,0.298535922,0.367133791,0.344168033,0.358466141,0.347829673,0.298834645,0.345260914,0.328350888,0.333229997,0.334093958,0.324793874,0.347994598,0.317296568,0.315941348,0.33120465,0.307733626,0.296566483,0.342717669,0.314741106,0.327164153,0.349669485,0.341379882,0.335258581,0.334870641,0.332189542,0.34489972,0.351878752,0.352468692,0.316408046,0.312236154,0.330879905,0.311791962,0.317445002,0.342422927
0.251005559,0.302945478,0.267721037,0.227958126,0.264402272,0.239355084,0.251005559,0.227958126,0.286044604,0.27195817,0.244847696,0.257713524,0.252069064,0.274206141,0.280818476,0.247821578,0.251998179,0.270715027,0.236071364,0.249583983,0.270474147,0.278641798,0.2309848,0.268617954,0.270202037,0.270291011,0.281212057,0.227471339,0.294754068,0.250563202,0.256244651,0.266133124,0.305580904,0.270462558,0.24468557,0.229672638,0.276094365,0.280277229,0.269703571,0.242971323,0.256751444,0.254228547,0.286884811,0.267469318,0.266364478,0.277718609,0.269528063,0.258473398,0.227453522,0.269355296,0.274314582,0.251005559,0.302945478,0.267721037
0.292573418,0.252352291,0.315914635,0.276623319,0.349236662,0.25218699,0.292573418,0.276623319,0.300736194,0.290495044,0.275703982,0.275446852,0.244217575,0.265815169,0.270329824,0.266936163,0.22406784,0.272381716,0.28874274,0.272195891,0.244895025,0.274143449,0.275839895,0.298211111,0.288998853,0.248646004,0.252502995,0.271850508,0.250784424,0.273170932,0.280522699,0.263340963,0.272127104,0.271474396,0.25120867,0.278316404,0.274947807,0.25120238,0.259783443,0.251976429,0.287597756,0.263917991,0.322165273,0.261333836,0.256701245,0.241181105,0.25478301,0.277569468,0.262942788,0.30819638,0.266561355,0.292573418,0.252352291,0.315914635
0.287229616,0.252194024,0.24520404,0.257556893,0.283064715,0.25112375,0.287229616,0.257556893,0.254156237,0.250575893,0.236032653,0.237653828,0.276470762,0.229507789,0.247339018,0.254449617,0.290436492,0.247793911,0.276665187,0.249365594,0.252337003,0.231525253,0.264258707,0.249754128,0.272104777,0.240481987,0.252742734,0.251415131,0.258755428,0.261965167,0.272066323,0.267277886,0.259474347,0.278720195,0.284003096,0.279409625,0.265349967,0.244603731,0.270427214,0.258763215,0.252978491,0.251415314,0.240165355,0.253520845,0.24065885,0.267387314,0.251090628,0.277290067,0.276463851,0.228731562,0.24346493,0.287229616,0.252194024,0.24520404
0.240133241,0.229129402,0.201839728,0.229224453,0.270213757,0.246385578,0.240133241,0.229224453,0.24919199,0.239106999,0.238376256,0.220125602,0.249009979,0.235608075,0.238598347,0.257512424,0.253460897,0.225347088,0.221453698,0.23782229,0.245308111,0.238387938,0.242356251,0.254645525,0.245316748,0.22956114,0.256130479,0.226054677,0.255602602,0.244932286,0.225951085,0.215973301,0.25315869,0.23394011,0.206527148,0.281738165,0.27034562,0.240010917,0.227210091,0.223306241,0.232606912,0.240739244,0.239112713,0.238198108,0.252601774,0.229368783,0.250023051,0.258970529,0.232633268,0.24275166,0.247061598,0.240133241,0.229129402,0.201839728
0.266489695,0.332577783,0.280919761,0.290970856,0.308196833,0.301454711,0.266489695,0.290970856,0.311153612,0.3125195,0.262424393,0.302023941,0.300866489,0.286225813,0.284852779,0.295816444,0.271693796,0.28269674,0.277176248,0.278066086,0.291852373,0.313233922,0.271882693,0.290504699,0.278966066,0.3018873,0.289984216,0.286656827,0.283780443,0.280559043,0.32229908,0.303671448,0.285477725,0.309374518,0.30168583,0.274612249,0.297215019,0.273498249,0.253343411,0.255876914,0.299757243,0.28720808,0.301060008,0.301277629,0.336171394,0.296681096,0.277203946,0.273803081,0.273489552,0.26729338,0.281214656,0.266489695,0.332577783,0.280919761
0.203415596,0.235784014,0.223710443,0.220416504,0.185285582,0.187794379,0.203415596,0.220416504,0.212562212,0.201995672,0.209988868,0.235294558,0.214908959,0.200767762,0.199912361,0.23661018,0.196113335,0.215979907,0.216089991,0.228033505,0.196357986,0.202170547,0.22965403,0.205491907,0.196194886,0.21703933,0.198990118,0.196962874,0.213687893,0.215389892,0.201876973,0.209679117,0.206058414,0.232077136,0.219902016,0.220270306,0.212084242,0.198712981,0.224472003,0.211225299,0.205802049,0.22320537,0.194728743,0.205962207,0.198004755,0.219126356,0.216923825,0.208745868,0.265777454,0.196211167,0.218063689,0.203415596,0.235784014,0.223710443
0.177885189,0.216146125,0.220812003,0.188207532,0.206624302,0.219739285,0.177885189,0.188207532,0.18686105,0.177022078,0.201145041,0.189901155,0.208929288,0.204237451,0.213748234,0.210853717,0.199875273,0.226513251,0.216071933,0.193639422,0.186381967,0.186080974,0.201403068,0.191302866,0.205994519,0.166942876,0.196100326,0.191332163,0.204640288,0.197971884,0.208278766,0.205905807,0.199237172,0.193185255,0.19561861,0.215268648,0.187711949,0.196838655,0.200579904,0.18616925,0.180432803,0.190484436,0.174380028,0.20744627,0.208587919,0.194217271,0.19400769,0.195737917,0.189963423,0.208406015,0.194505538,0.177885189,0.216146125,0.220812003
0.198591043,0.19117437,0.23385951,0.197196905,0.19117533,0.20170118,0.198591043,0.197196905,0.19681731,0.200525693,0.179952447,0.192985426,0.210538398,0.191313633,0.193368346,0.178610539,0.211790646,0.200697537,0.214864064,0.183523228,0.161306136,0.164815067,0.174409705,0.20981654,0.21273188,0.214364925,0.204138594,0.172986101,0.220359667,0.204070633,0.203904312,0.186393405,0.202295663,0.177330941,0.175530429,0.174582595,0.197010414,0.194780282,0.205919239,0.199274522,0.206384594,0.192267785,0.185134253,0.213621799,0.173541225,0.205604722,0.228196334,0.206041342,0.225272496,0.18183337,0.17520875,0.198591043,0.19117437,0.23385951
0.194567378,0.191094766,0.182186732,0.186624372,0.193738853,0.178836765,0.194567378,0.186624372,0.182201496,0.230267576,0.193582388,0.188716423,0.178649842,0.204881283,0.168680323,0.20831316,0.17671705,0.200570041,0.201548621,0.223947013,0.204665657,0.181516772,0.19302531,0.189002791,0.178086017,0.184228633,0.201777485,0.244561004,0.186106476,0.180944019,0.168397479,0.203771724,0.180525023,0.175355919,0.166626884,0.186831686,0.178215928,0.1683646,0.202944635,0.195242655,0.21648611,0.159995413,0.204963933,0.187307252,0.198781902,0.189086748,0.174956143,0.180879579,0.192383004,0.200970994,0.204644006,0.194567378,0.191094766,0.182186732
0.16174858,0.176500614,0.139050946,0.157887808,0.179577966,0.182459396,0.16174858,0.157887808,0.152221223,0.153002622,0.166882641,0.175172924,0.170863731,0.169620446,0.161900892,0.163122531,0.18917315,0.195839863,0.20061496,0.194468279,0.180816549,0.151619678,0.152654829,0.16232401,0.152035515,0.162763694,0.172673971,0.176313032,0.149896934,0.186081019,0.178227468,0.170179974,0.164950174,0.168515181,0.145908941,0.154349037,0.16290889,0.178460182,0.157734818,0.177626,0.154352479,0.14714623,0.164201985,0.163564928,0.185327579,0.173868883,0.167123287,0.163117573,0.154701169,0.144130587,0.19297323,0.16174858,0.176500614,0.139050946
0.176273347,0.194297944,0.205393536,0.181040338,0.197386632,0.191381757,0.176273347,0.181040338,0.169132811,0.176095439,0.156780049,0.195814232,0.172058788,0.154418339,0.195660296,0.169266457,0.151051259,0.169685444,0.184925801,0.168079626,0.162547139,0.167189305,0.182476743,0.170888791,0.187584638,0.167356819,0.168831179,0.173169301,0.16744301,0.174753053,0.18387868,0.199300142,0.18660739,0.189823834,0.174100146,0.189654341,0.152955358,0.165766508,0.215904759,0.168909953,0.186165296,0.180057119,0.190624435,0.203449346,0.187293068,0.181555941,0.164624573,0.182471627,0.175512096,0.17253557,0.186068146,0.176273347,0.194297944,0.205393536
0.262799071,0.235144078,0.238612148,0.2307302,0.225415713,0.246957997,0.262799071,0.2307302,0.248732938,0.244833812,0.291937922,0.273055053,0.230416528,0.253686736,0.225309625,0.229977165,0.21807097,0.224285445,0.234208237,0.228195967,0.2513404,0.25955084,0.233266781,0.254457687,0.225318465,0.261528619,0.262722698,0.228355217,0.205121735,0.249568791,0.235563683,0.250287785,0.251084456,0.277014994,0.237728433,0.252547239,0.257916377,0.236289932,0.297362029,0.242098997,0.223700206,0.278815524,0.224604374,0.252471155,0.229997784,0.208358366,0.250442737,0.25207038,0.239635562,0.260152351,0.260614276,0.262799071,0.235144078,0.238612148
0.175061638,0.194881511,0.185504236,0.1945562,0.185774489,0.20285374,0.175061638,0.1945562,0.162126674,0.182861609,0.213559586,0.168635017,0.175665243,0.183920197,0.179886451,0.186317618,0.217332939,0.177605896,0.167613212,0.175592299,0.195578829,0.168614482,0.189074708,0.170149299,0.172275462,0.190555698,0.180305027,0.15121989,0.178684412,0.179185296,0.171707084,0.213475936,0.186624533,0.183164054,0.158724309,0.163306693,0.221208537,0.186416906,0.163899279,0.16270922,0.226489612,0.193524982,0.183397684,0.188230315,0.172358579,0.167912166,0.171577496,0.189153829,0.189089939,0.170824219,0.184751056,0.175061638,0.194881511,0.185504236
0.160264696,0.187334099,0.14734035,0.158359832,0.160511752,0.154309539,0.160264696,0.158359832,0.199306638,0.175928607,0.192630796,0.145923205,0.168470791,0.16547763,0.15900459,0.189885636,0.190371636,0.201349234,0.166375276,0.1815092,0.164683115,0.149395683,0.163569962,0.164235648,0.150817413,0.181543389,0.178478803,0.174167143,0.155431585,0.190492552,0.169883754,0.155628721,0.155722778,0.187920718,0.183078144,0.164514628,0.167285505,0.166327511,0.1882367,0.14394142,0.165161545,0.164811211,0.147630077,0.144131327,0.160642788,0.174331222,0.183024837,0.157022852,0.175707953,0.15909602,0.182004483,0.160264696,0.187334099,0.14734035
0.139044242,0.150976076,0.159477119,0.121176101,0.14697217,0.169175568,0.139044242,0.121176101,0.141214975,0.155620959,0.163366856,0.143002062,0.167272886,0.155029209,0.129496855,0.1760454,0.146328374,0.156446814,0.150100648,0.151859996,0.136443805,0.150857489,0.183739918,0.131854166,0.147779187,0.148212289,0.129320566,0.144316058,0.152946611,0.185938142,0.13679093,0.151485383,0.137920021,0.154617712,0.147544254,0.167837445,0.169278383,0.147246413,0.183005703,0.145922028,0.141862058,0.134514162,0.138248374,0.155878005,0.154283788,0.1642925,0.1522087,0.124082352,0.16489573,0.142452274,0.151793153,0.139044242,0.150976076,0.159477119
0.129606765,0.145468393,0.122514626,0.153995279,0.11504746,0.128575027,0.129606765,0.153995279,0.138802197,0.128778244,0.132457701,0.136009269,0.138595859,0.128423551,0.13866994,0.152100029,0.127409122,0.165737419,0.135922728,0.132506834,0.134496034,0.140859874,0.145969502,0.153262532,0.168044807,0.142193288,0.138910336,0.13434525,0.132234279,0.137012603,0.12871085,0.11187965,0.132753542,0.123236482,0.153812892,0.126696544,0.11529137,0.152185251,0.166467775,0.140452517,0.123321482,0.166063525,0.144828129,0.146963885,0.137461072,0.171124428,0.149018598,0.147744978,0.1227219,0.137534771,0.138638701,0.129606765,0.145468393,0.122514626
0.131504931,0.159042523,0.153336433,0.137483326,0.140630079,0.143697237,0.131504931,0.137483326,0.156793799,0.151148899,0.151802946,0.158377461,0.139203378,0.150923847,0.147229036,0.178205041,0.146117339,0.181056226,0.16690071,0.155356809,0.148133881,0.137052584,0.140273504,0.181483199,0.137079472,0.118453807,0.132851204,0.153287805,0.120581525,0.137513327,0.141908964,0.158518558,0.138167369,0.141693543,0.15426407,0.130149864,0.143766658,0.144016873,0.14839546,0.13270448,0.136615002,0.129616411,0.162074687,0.140993112,0.12745171,0.146281358,0.140443873,0.133982666,0.153304657,0.131500379,0.126792641,0.131504931,0.159042523,0.153336433
0.121628328,0.102008034,0.118676498,0.123211205,0.107535157,0.122300197,0.121628328,0.123211205,0.111839726,0.094779009,0.137102228,0.112521773,0.113456762,0.110832543,0.113940677,0.108127003,0.108982959,0.10621802,0.106339669,0.102587775,0.10600914,0.108320008,0.096221959,0.108300235,0.099990354,0.11885221,0.112279551,0.1270409,0.097999163,0.111222986,0.121551182,0.109295074,0.118050843,0.122259546,0.117447817,0.116130678,0.103588776,0.109143058,0.103576969,0.109449565,0.117467104,0.119296886,0.105531394,0.107499537,0.124724118,0.09456231,0.09409142,0.117155507,0.132611671,0.116796063,0.117368674,0.121628328,0.102008034,0.118676498
0.087676395,0.09735239,0.089638835,0.088269315,0.091431791,0.090127215,0.087676395,0.088269315,0.098261378,0.090323349,0.089546337,0.096877707,0.094973961,0.104242005,0.098707907,0.104987115,0.105201089,0.094264638,0.107475022,0.091881363,0.105457448,0.111544508,0.071430827,0.100493341,0.098067455,0.111727038,0.080255316,0.089666805,0.086980984,0.097667628,0.088929638,0.100637445,0.103075227,0.116280707,0.103655018,0.093422088,0.1193213,0.084588455,0.105930272,0.091288557,0.097284624,0.08372314,0.069080615,0.114081484,0.108821685,0.099269487,0.09289863,0.089513461,0.101032585,0.087053921,0.086607648,0.087676395,0.09735239,0.089638835
0.151409193,0.120145035,0.139071173,0.15508352,0.148369507,0.145887544,0.151409193,0.15508352,0.155723411,0.153802466,0.156838472,0.158822366,0.146911627,0.137654171,0.161397865,0.128738302,0.149062234,0.154609866,0.139128606,0.14493137,0.15794207,0.136679348,0.154919002,0.13063067,0.139049198,0.15949905,0.154459407,0.156992513,0.13430937,0.140590472,0.142596656,0.174063943,0.137876002,0.147819562,0.120785706,0.168104597,0.143908839,0.162502762,0.142857416,0.152451982,0.157068563,0.144789417,0.153653479,0.145096506,0.159589393,0.145839589,0.161270009,0.152591455,0.141669707,0.151831551,0.13093654,0.151409193,0.120145035,0.139071173
0.179847706,0.178134398,0.165781097,0.156317312,0.186528856,0.156140582,0.179847706,0.156317312,0.16425742,0.156868948,0.173936457,0.168153963,0.16578386,0.141845135,0.189116235,0.180328858,0.186714546,0.18761451,0.167665797,0.154732405,0.197436642,0.177314285,0.175869406,0.185631739,0.156475403,0.170291254,0.169367218,0.168743189,0.162525589,0.167232075,0.165787203,0.166976366,0.166514268,0.155730586,0.187608669,0.188664692,0.162004411,0.19802257,0.162073137,0.174858419,0.176995808,0.180551119,0.176851643,0.165348001,0.161416086,0.169313733,0.164975649,0.169228191,0.178290112,0.182705872,0.183464945,0.179847706,0.178134398,0.165781097
0.20112578,0.190572541,0.164705355,0.184087069,0.166310089,0.185638211,0.20112578,0.184087069,0.180255328,0.166545704,0.171051149,0.217921106,0.192797853,0.190437497,0.193422932,0.19257863,0.189150241,0.191516829,0.187467903,0.184985865,0.177449627,0.205597706,0.172604734,0.174131877,0.162004764,0.184901848,0.170582852,0.196038827,0.191085893,0.192272802,0.17846157,0.194086113,0.188723235,0.227407365,0.178465702,0.20381997,0.179693156,0.176678379,0.192186818,0.173705938,0.182956466,0.195349989,0.173610042,0.213555626,0.161831022,0.167181781,0.189673361,0.155159538,0.196814221,0.171033123,0.166275353,0.20112578,0.190572541,0.164705355
0.18696515,0.203811253,0.21093535,0.205231643,0.168909378,0.204507652,0.18696515,0.205231643,0.196387759,0.188287273,0.211285094,0.21194078,0.167186155,0.182531882,0.193089993,0.181358219,0.159079183,0.197905462,0.210393986,0.230726555,0.199872311,0.211051721,0.187930472,0.218834455,0.184694228,0.19914311,0.21855105,0.196429007,0.189885904,0.175163621,0.190110751,0.176595719,0.194562123,0.20594333,0.190767316,0.180220315,0.18120447,0.174537849,0.191768768,0.208784493,0.168782904,0.18324756,0.19854558,0.188275976,0.19039453,0.217726627,0.19490145,0.184861846,0.194577452,0.219587494,0.158777831,0.18696515,0.203811253,0.21093535
0.249806382,0.195615285,0.203274362,0.21897108,0.220508248,0.211222498,0.249806382,0.21897108,0.192912603,0.217996728,0.217817923,0.220317505,0.209193739,0.198688336,0.214019785,0.206694153,0.221159346,0.205921989,0.207350748,0.194251071,0.231622509,0.219425672,0.215048599,0.20483328,0.193795179,0.193432696,0.220088046,0.217762254,0.20262225,0.21622182,0.210852604,0.22877197,0.225431787,0.216485141,0.232096843,0.213167662,0.206077245,0.214948327,0.202295004,0.183873212,0.218229494,0.233626651,0.211668895,0.201062041,0.228913579,0.209849899,0.211613791,0.229833749,0.197582487,0.242902167,0.222746582,0.249806382,0.195615285,0.203274362
0.167661724,0.140065934,0.147152498,0.14769574,0.144465434,0.131905093,0.167661724,0.14769574,0.136311064,0.148671355,0.133366338,0.126380829,0.142263715,0.134917998,0.139369335,0.130474281,0.140264463,0.127591576,0.137100906,0.139401865,0.125409327,0.143944937,0.132394884,0.141786792,0.150879248,0.149790258,0.156227832,0.146914495,0.136076677,0.128841376,0.13632009,0.126966299,0.126457982,0.123066401,0.173845483,0.169105818,0.150571338,0.137643163,0.140998798,0.133689843,0.138454677,0.173465773,0.118997718,0.155910347,0.143155975,0.133954031,0.140021167,0.142220274,0.144287443,0.162424959,0.121413218,0.167661724,0.140065934,0.147152498
