"X0","X145"
0.279511108,0.306179584
0.263274492,0.254404903
0.269016781,0.279105852
0.413196551,0.368488735
0.278587819,0.273609109
0.247516153,0.286258362
0.264543775,0.249568456
0.24456247,0.209342402
0.227723377,0.258126321
0.178323035,0.177859754
0.140432351,0.145492142
0.224931124,0.215707796
0.278029237,0.252547603
0.260586997,0.280975193
0.275218519,0.282697295
0.31138545,0.325875046
0.210607699,0.211720531
0.180780212,0.178962782
0.17064657,0.167155656
0.21365004,0.206124275
0.158924247,0.168583603
0.148581442,0.162483997
0.197696944,0.181631498
0.113995203,0.117564162
0.0761775,0.065511787
0.081620654,0.06086934
0.104400096,0.126245821
0.121490486,0.117775573
0.134281561,0.141649035
0.11600013,0.172603221
0.134425733,0.1472162
0.227434486,0.180677545
0.272233834,0.251559507
0.228414973,0.216013352
0.231036773,0.252080498
0.070612504,0.06685681
0.155942546,0.161914319
0.170208254,0.176125202
0.133373722,0.137305419
0.163258095,0.164635391
0.132267655,0.148611129
0.168198676,0.185250227
0.168385893,0.162914724
0.138364804,0.174724665
0.157059416,0.13351023
0.116120084,0.147078736
0.17330348,0.211970966
0.071201446,0.08300633
0.158245688,0.16108912
0.366291734,0.369465016
0.484311833,0.470232514
0.581631751,0.609798493
0.929411259,0.930673774
0.472248741,0.467818853
0.722666147,0.730965179
0.33776037,0.358614835
0.779202704,0.791256677
0.368639784,0.356409883
0.627668835,0.627090474
0.678269706,0.663324256
0.276485238,0.275731633
0.421559358,0.433686773
0.442409718,0.418466107
0.251046229,0.241746038
0.566168519,0.551753477
0.518462303,0.507720153
0.469966069,0.522919849
0.49589102,0.498844863
0.478163018,0.436738901
0.402251934,0.426015944
0.503177046,0.501863444
0.366773485,0.331828179
0.352536909,0.308458749
0.346954882,0.352130039
0.30633447,0.320693416
0.274234205,0.289800176
0.289893618,0.305624994
0.40537576,0.43032657
0.324931502,0.334213192
0.310372166,0.317974638
0.272944712,0.317604899
0.23046207,0.253899383
0.27312963,0.253416538
0.20637421,0.18515869
0.157275507,0.162629908
0.241292994,0.267381594
0.292326022,0.298936815
0.302543549,0.323680175
0.32585421,0.323842734
0.399017417,0.369097424
0.251086106,0.301419716
0.190112085,0.213953093
0.179259735,0.208266632
0.191958706,0.202095544
0.203786471,0.20287539
0.176740432,0.193459202
0.21607657,0.221557067
0.132654297,0.117539182
0.085306809,0.071725036
0.104921243,0.096705405
0.130099207,0.127992228
0.142292379,0.158853324
0.141198057,0.134722475
0.151483875,0.163713875
0.1525563,0.175151232
0.237413133,0.246329198
0.344124828,0.290898467
0.222478386,0.261873417
0.293912595,0.246379053
0.071620142,0.070594726
0.197485087,0.174520031
0.232006545,0.196535164
0.175127281,0.14969826
0.192290379,0.205178827
0.157017707,0.158074174
0.212335897,0.230161389
0.2002037,0.200766146
0.17672466,0.191906498
0.148954265,0.133786483
0.13996318,0.167362778
0.199183863,0.215252295
0.071911726,0.068627128
0.15425415,0.157041803
0.252080109,0.269774395
0.346679177,0.37338826
0.430199892,0.426899421
0.442930287,0.474727944
0.930555312,0.929421001
0.531434077,0.519305611
0.234161421,0.26710166
0.566091864,0.578093596
0.278117258,0.256438673
0.695502784,0.698518042
0.668262516,0.66694819
0.216791076,0.198878905
0.268421578,0.313017407
0.357606285,0.346455375
0.174542146,0.187156201
0.431936179,0.422558461
0.407021094,0.389314545
0.515046021,0.517517779
0.485217532,0.506683652
0.493302957,0.482041727
0.447160925,0.434721593
0.421233296,0.392336711
0.405810308,0.376052318
0.380361922,0.323985595
0.368110415,0.371087687
0.341336204,0.387692404
0.293746132,0.321501596
0.326251801,0.342167639
0.321520579,0.33912738
0.355589699,0.326446193
0.348635822,0.361597435
0.294415306,0.292982404
0.269820153,0.276206629
0.308138308,0.295724995
0.242207678,0.218051927
0.18884862,0.188590365
0.266048718,0.269587691
0.258344516,0.231066721
0.236216019,0.241840242
0.263139745,0.258117315
0.26227121,0.267076144
0.227686347,0.204237625
0.181819713,0.17268613
0.17142912,0.155020572
0.170455267,0.180967563
0.181058834,0.153420048
0.151524626,0.145879419
0.13395093,0.141243677
0.100644169,0.094929192
0.075314079,0.056297712
0.073917579,0.064787125
0.077854558,0.099116281
0.096102712,0.111273454
0.113309926,0.114911568
0.165072038,0.177965565
0.199871971,0.175580733
0.264234215,0.246453064
0.338292983,0.353408106
0.267360361,0.303875122
0.26540074,0.308812281
0.091186362,0.080007326
0.173159818,0.182340333
0.225798311,0.228075195
0.171049257,0.172344249
0.189676411,0.193959407
0.179091385,0.150662054
0.232630559,0.204343938
0.197928864,0.189105554
0.226558492,0.221455123
0.159486122,0.176449165
0.186386765,0.169275259
0.222384299,0.233289253
0.056706411,0.054224221
0.139781281,0.113842538
0.475283233,0.485081788
0.608996804,0.612085323
0.756288429,0.761795661
0.71697564,0.721864839
0.517322662,0.525002411
0.929278365,0.930328363
0.457294106,0.451146173
0.855964852,0.855679011
0.487905663,0.497725556
0.68301273,0.69533621
0.727161029,0.717371077
0.351127085,0.37811584
0.53946043,0.521317754
0.45976285,0.467482963
0.337596229,0.27242645
0.590620354,0.598115312
0.59537563,0.612676662
0.524832697,0.513892452
0.544084697,0.567472221
0.491524441,0.517398995
0.454478402,0.482379092
0.562519364,0.564396702
0.378765179,0.398707175
0.39631534,0.37531317
0.345814484,0.388129829
0.338019933,0.347933285
0.333794799,0.365191231
0.325586389,0.344143765
0.46447517,0.460084002
0.356983889,0.361324838
0.296833147,0.325822487
0.28502159,0.290114302
0.276342145,0.281495972
0.276324255,0.303244952
0.218248749,0.210933486
0.179672276,0.165382216
0.284224129,0.297157668
0.31951018,0.311191526
0.368870361,0.379392206
0.346924819,0.33760049
0.384702494,0.430686898
0.264495975,0.257296496
0.237021669,0.228565826
0.211869309,0.190640819
0.239784223,0.239995159
0.220778503,0.233044505
0.164279905,0.188561905
0.217840551,0.244626035
0.12741437,0.13041218
0.095032958,0.07452805
0.099722345,0.092663311
0.152511817,0.166868382
0.149289006,0.146847297
0.161974903,0.137257232
0.163895354,0.189714228
0.178819041,0.193617649
0.259306629,0.273226979
0.340903931,0.385618763
0.252848981,0.29369438
0.241056593,0.309612232
0.074189807,0.088136013
0.173869588,0.193372234
0.206838701,0.208606972
0.193083536,0.162650159
0.219989144,0.184782873
0.183409758,0.183026529
0.232722569,0.212519577
0.186849803,0.196441385
0.205236718,0.176652659
0.169534253,0.186665608
0.174310852,0.165266523
0.242898762,0.212472936
0.082497241,0.092907227
0.187839386,0.186054101
0.62816575,0.63344109
0.360344588,0.387903249
0.48921398,0.472005312
0.396323275,0.34260776
0.239848738,0.258696974
0.489816085,0.461702701
0.930959802,0.930413972
0.409842047,0.406480542
0.747304852,0.765461699
0.331764069,0.330637452
0.36887648,0.373415261
0.573306374,0.577540066
0.79569539,0.783150781
0.612964129,0.588423825
0.483083032,0.442708888
0.482395624,0.490694535
0.518915284,0.492111007
0.360845781,0.393709952
0.413842131,0.43764113
0.229604259,0.213605643
0.351498521,0.359401581
0.464832169,0.450665487
0.321114928,0.335525083
0.319448672,0.309071061
0.356374447,0.289180241
0.274981539,0.306696234
0.266802455,0.255043962
0.255681068,0.273037925
0.393850025,0.379663857
0.170418541,0.186979886
0.170586795,0.155519545
0.211782273,0.154478723
0.216168518,0.205764934
0.177737751,0.162910204
0.157116269,0.13259688
0.141487713,0.111540563
0.228917545,0.217221712
0.27344082,0.246862852
0.278614606,0.291452637
0.242691398,0.283711573
0.328326965,0.329008017
0.21666977,0.20690725
0.20388783,0.163350043
0.143634697,0.165086016
0.181990683,0.204224018
0.184727876,0.206463187
0.163843314,0.142529354
0.16037299,0.181442833
0.094258553,0.112404028
0.069890117,0.068602734
0.069249769,0.066349992
0.124836735,0.11975676
0.113627099,0.118187194
0.128551113,0.126899235
0.085760486,0.096939245
0.099022918,0.069467059
0.121617016,0.134682689
0.153209755,0.180012393
0.140873589,0.125136153
0.158079273,0.137252567
0.037004567,0.049775562
0.095018891,0.097855949
0.110584369,0.116384435
0.089448305,0.086659277
0.100289057,0.118918879
0.088651299,0.074476792
0.114100213,0.117991366
0.135839847,0.101991469
0.107308345,0.099093445
0.094549131,0.10000655
0.138776897,0.111738934
0.130964896,0.110759176
0.063635328,0.076638759
0.122615524,0.145427692
0.465629683,0.435762126
0.590753162,0.556670515
0.701088784,0.710345034
0.770735383,0.790724103
0.555250134,0.558052069
0.862912089,0.861287918
0.397227435,0.40717171
0.929759655,0.929928871
0.416866692,0.438548297
0.74121737,0.760191275
0.789343299,0.787972017
0.329701585,0.339588684
0.501571075,0.522676131
0.491654256,0.512124463
0.278250185,0.2715733
0.646604626,0.654667293
0.624514438,0.639844354
0.558847071,0.546254095
0.570736217,0.597421742
0.515494309,0.548581092
0.504981119,0.51042535
0.585680284,0.596878738
0.434558224,0.441349143
0.418091695,0.381734568
0.426115345,0.400649432
0.372024529,0.403578333
0.361157588,0.348677469
0.359354277,0.360212778
0.474036347,0.513493089
0.372996353,0.39829178
0.332297854,0.406288375
0.305137069,0.329560847
0.299032753,0.292070559
0.29078581,0.311986705
0.250773151,0.243087739
0.194240998,0.226579979
0.313031103,0.286796044
0.326686644,0.341647331
0.35441751,0.356886474
0.387374091,0.383642491
0.431733429,0.40302783
0.311478712,0.286585793
0.214463846,0.26785784
0.19279479,0.18434537
0.263140657,0.234316594
0.225754945,0.231605683
0.198534593,0.234153374
0.235031794,0.223665488
0.130178108,0.151435214
0.093765043,0.087346341
0.121985743,0.104477541
0.141799955,0.145048736
0.143101567,0.166579101
0.179109679,0.16644809
0.191379486,0.202941835
0.215753648,0.202824654
0.315455574,0.26318542
0.366055904,0.379189355
0.30543807,0.310311238
0.299994032,0.307379987
0.081349894,0.088917417
0.205541353,0.212636084
0.209660041,0.224354108
0.177832889,0.195797266
0.220717586,0.222945939
0.19187772,0.205189732
0.257245523,0.232410734
0.219899495,0.252856074
0.181336216,0.21448936
0.165734482,0.161832976
0.189662967,0.191895162
0.260379879,0.267158519
0.085017777,0.097029181
0.202751766,0.191882089
0.512635218,0.501888121
0.328707822,0.315390713
0.392687728,0.412081527
0.389589466,0.405441182
0.25897212,0.256158145
0.488055803,0.510414471
0.757705099,0.754860744
0.445060349,0.441844054
0.929531297,0.929962339
0.34224222,0.341913879
0.331790901,0.404105133
0.687976176,0.709329756
0.809749997,0.819350114
0.662405047,0.623505027
0.47316353,0.461552389
0.514159591,0.495282499
0.535308044,0.504126844
0.392445031,0.389095983
0.415768144,0.452585046
0.266166273,0.247280985
0.399576443,0.378896496
0.490952328,0.467942375
0.333880584,0.316144682
0.346491029,0.318288927
0.323563275,0.302925139
0.326302858,0.324642926
0.264287456,0.267346564
0.316289556,0.275197797
0.402024867,0.370053275
0.189968165,0.180101401
0.16337811,0.160551219
0.197338035,0.197349821
0.246507365,0.226147568
0.199221531,0.204848423
0.146257317,0.18365626
0.147643267,0.14622396
0.241246133,0.230938619
0.258253075,0.288167595
0.317137707,0.301329213
0.279717083,0.289523839
0.333997302,0.304704683
0.233798415,0.21417462
0.198403419,0.188451408
0.174291937,0.158866081
0.211738377,0.196392349
0.201728367,0.195279251
0.146145444,0.15813476
0.182401668,0.19472983
0.110938105,0.107477205
0.069219134,0.078533782
0.077804154,0.07659408
0.133670488,0.126557847
0.122723976,0.128585308
0.129228784,0.13202984
0.08820803,0.077845536
0.08366501,0.086185211
0.131851515,0.138624245
0.182072634,0.181926767
0.134418802,0.136861336
0.150650481,0.138326784
0.045909402,0.042488998
0.108154197,0.102072144
0.09928536,0.099457473
0.085373853,0.085718265
0.126827794,0.11668978
0.130416031,0.077318793
0.108844846,0.121341272
0.123425087,0.105070954
0.108222562,0.101993955
0.086517961,0.098675724
0.128945391,0.142847135
0.124564745,0.115832604
0.080571376,0.087030329
0.124129358,0.150234219
0.378579356,0.327426806
0.448473039,0.467335859
0.563142244,0.566898361
0.641907275,0.62867139
0.712183253,0.687119977
0.694887502,0.694172984
0.335097813,0.32922705
0.75772545,0.761964896
0.374679917,0.368676891
0.930425409,0.929605792
0.886815535,0.880405582
0.273087999,0.26599585
0.399331707,0.402261187
0.446977697,0.447489443
0.265240185,0.257330025
0.550545468,0.58204074
0.541306536,0.547902037
0.708687087,0.694266492
0.653218629,0.655533438
0.662974756,0.658852444
0.614272634,0.607248676
0.516012552,0.513805863
0.542819247,0.543340382
0.494822944,0.494602007
0.467498393,0.463020203
0.491917775,0.462466726
0.41765086,0.433618022
0.442871128,0.426166401
0.433614504,0.445574367
0.481468693,0.456528902
0.45378322,0.45388909
0.391177864,0.445243839
0.348707183,0.359893381
0.373450452,0.403912653
0.300017836,0.297129501
0.243380274,0.245470643
0.368792343,0.363722168
0.310048336,0.32514843
0.298515943,0.323804647
0.345857771,0.352149247
0.381012698,0.383411592
0.262773387,0.263140712
0.219757077,0.238818315
0.223288828,0.198413735
0.229814651,0.235394556
0.222363406,0.249436573
0.184031169,0.210271246
0.21637873,0.192283312
0.142900814,0.12394052
0.100407109,0.118040353
0.087246449,0.09457611
0.123946546,0.122865879
0.137876909,0.127141595
0.161157461,0.151758226
0.272017305,0.245257404
0.255967258,0.266521687
0.350754924,0.368303014
0.473730422,0.472738095
0.379645607,0.357225493
0.404610766,0.357261351
0.108970727,0.117526153
0.281020378,0.282780734
0.284933966,0.274719
0.252033691,0.241287235
0.257511178,0.267604457
0.217856559,0.235260195
0.306207299,0.287872783
0.283485968,0.290983343
0.270792062,0.259473035
0.214353332,0.207313069
0.245949778,0.224951739
0.318833227,0.326383523
0.077269713,0.07351938
0.200661648,0.17792426
0.417445261,0.3798137
0.471655973,0.481997591
0.595651488,0.569452638
0.662577027,0.646816441
0.658402314,0.657671037
0.731011294,0.732823273
0.330323647,0.363355986
0.805084843,0.796182371
0.37119294,0.379408239
0.884226567,0.885598085
0.929976284,0.930276087
0.309933501,0.31114296
0.422026698,0.424761275
0.464062297,0.441070143
0.245491765,0.273434385
0.549679758,0.575920268
0.547844304,0.538717219
0.652425652,0.660395725
0.610842568,0.614556939
0.636801906,0.631743859
0.566390799,0.566907613
0.520284011,0.475558851
0.50606688,0.49639334
0.448655301,0.466101305
0.443778302,0.431772099
0.469392909,0.450986636
0.430883643,0.395876784
0.422840679,0.429079449
0.42885897,0.433769268
0.440138229,0.426582662
0.451079986,0.409229608
0.386679022,0.385757866
0.351936903,0.316788252
0.346300407,0.35670352
0.272295775,0.251028603
0.243096808,0.220125788
0.366267778,0.297853988
0.287724638,0.338467323
0.319250726,0.304624222
0.321354014,0.335250517
0.377890694,0.35458967
0.245571603,0.231834432
0.222456147,0.217918288
0.217349823,0.203017414
0.232754571,0.185977626
0.197435517,0.24652524
0.191304028,0.200983786
0.241694971,0.217554867
0.109089222,0.123560781
0.093970211,0.073898779
0.089665446,0.091115695
0.132147188,0.141740719
0.142545709,0.134154275
0.157307596,0.152316478
0.230129573,0.245889514
0.218223018,0.241174304
0.345291174,0.359146213
0.418826007,0.481286804
0.362138425,0.317897038
0.324359316,0.358436589
0.109013298,0.107603199
0.245812911,0.26911082
0.298346695,0.274683162
0.208567337,0.206997594
0.267063121,0.268856921
0.192743956,0.228738867
0.264771805,0.300122745
0.242069456,0.238796236
0.25948333,0.243416728
0.204776854,0.224145377
0.208843535,0.244764792
0.287289432,0.275730791
0.079577901,0.065698966
0.170300479,0.153374766
0.395324974,0.368080565
0.227549309,0.237206638
0.313596703,0.272718209
0.291640622,0.274585514
0.201399685,0.214492755
0.347602427,0.372154572
0.567294352,0.575938944
0.356450451,0.344530657
0.713343843,0.694039944
0.269316217,0.283055093
0.305719924,0.270674216
0.931440355,0.930672476
0.627586792,0.617863871
0.467690755,0.49582403
0.389732363,0.329134048
0.335885193,0.373235242
0.397623973,0.400470399
0.286385714,0.347476906
0.345956666,0.323274878
0.235773548,0.182982769
0.269002984,0.286239016
0.362022395,0.389013655
0.253781693,0.262251021
0.233590855,0.221211495
0.240354277,0.254302056
0.233111406,0.254170602
0.217024369,0.187861747
0.214741777,0.210616215
0.294559913,0.331045314
0.15629421,0.142455306
0.123384743,0.116707905
0.159935835,0.132056181
0.157384286,0.152930777
0.169700103,0.173008016
0.1353487,0.130644742
0.104007291,0.107474637
0.178355788,0.221219811
0.179967847,0.218816037
0.247829489,0.225869563
0.234303281,0.261352665
0.272399967,0.25302102
0.188894673,0.159877999
0.141466825,0.168552303
0.148491881,0.11981044
0.14885377,0.157441251
0.153766509,0.143608076
0.13582114,0.122001981
0.142896236,0.14230864
0.090612075,0.082829911
0.052673088,0.057826707
0.055777221,0.055663972
0.097296269,0.09035619
0.098511786,0.107726007
0.092031098,0.105439902
0.065771758,0.067852771
0.081129033,0.079078822
0.092231102,0.102840329
0.159030465,0.134945987
0.108578956,0.108008741
0.120167045,0.119783487
0.030391715,0.029713255
0.071066357,0.078058829
0.098040388,0.101357825
0.074012074,0.077548189
0.073852493,0.096598155
0.067828475,0.08769064
0.075037751,0.087888436
0.07811587,0.083360954
0.072230852,0.081420876
0.070472111,0.058971623
0.101589574,0.118437374
0.092478582,0.086396808
0.050252847,0.060261707
0.095342878,0.111201101
0.512874915,0.516981512
0.364037401,0.37031185
0.448017874,0.432912014
0.433479551,0.403355181
0.257845117,0.320870403
0.560043283,0.528681526
0.775102986,0.773072022
0.502115416,0.518709844
0.819997939,0.810860342
0.418303461,0.391515182
0.415080718,0.424504658
0.614509162,0.620743716
0.931523052,0.929922628
0.710484024,0.711945191
0.54303082,0.536372226
0.544308034,0.573452011
0.589942145,0.575825838
0.442885849,0.42073963
0.49393556,0.472802388
0.311350883,0.298713216
0.452346785,0.437137594
0.53046745,0.51972005
0.398825531,0.377078133
0.351458439,0.377827205
0.387649451,0.335823125
0.314831343,0.349473513
0.347836158,0.299573142
0.306570017,0.352868359
0.422375041,0.44420982
0.19483745,0.187462009
0.187128384,0.185950896
0.224767843,0.25560846
0.260460055,0.246468426
0.21722404,0.22253771
0.157091877,0.212288112
0.176616743,0.154826753
0.264607293,0.27560404
0.280087472,0.317087156
0.310848029,0.374783585
0.348095473,0.34426572
0.409191057,0.370555205
0.25261627,0.261676553
0.213913275,0.201959916
0.196944349,0.189894718
0.223759093,0.210768896
0.203111305,0.215653148
0.182841201,0.197316083
0.204115208,0.219888443
0.129372191,0.12518274
0.082664404,0.109660313
0.093049494,0.103848398
0.117709557,0.130776791
0.131665985,0.131272684
0.143897539,0.141778661
0.118515085,0.098445262
0.112292254,0.105168664
0.150433492,0.149383661
0.207284428,0.228882994
0.166953229,0.198164179
0.17010741,0.183974268
0.062463636,0.044020454
0.127589352,0.138775951
0.126539228,0.112612162
0.100364835,0.107395181
0.125891639,0.134543905
0.094132265,0.118227339
0.13591717,0.126008374
0.124370803,0.15419653
0.120335757,0.128066547
0.090097518,0.103781932
0.14084343,0.148927504
0.145011024,0.128413797
0.093280828,0.062987223
0.18193589,0.16267877
0.422335375,0.42034315
0.31825916,0.329824734
0.390420715,0.40138512
0.41852258,0.418182005
0.330822773,0.346619616
0.479098039,0.466483577
0.618645455,0.614365658
0.538707393,0.525306033
0.633316152,0.63936429
0.413812815,0.428861395
0.432962852,0.415784599
0.495633665,0.470818478
0.710171429,0.719424717
0.930946047,0.92974497
0.400147387,0.438256667
0.733235025,0.749581284
0.765436951,0.762575901
0.554257851,0.585899276
0.660293618,0.641647344
0.331014798,0.330629489
0.547518896,0.550477237
0.69282361,0.703658942
0.513104593,0.485467257
0.448688592,0.464597831
0.444490228,0.460502935
0.44474845,0.429544553
0.404689821,0.416041139
0.408270252,0.409916216
0.584090334,0.570535584
0.224924315,0.209017559
0.234701909,0.254915796
0.294374204,0.28764695
0.350608554,0.3239658
0.285461657,0.301297573
0.224053851,0.229712427
0.191582664,0.2164828
0.380275331,0.373960056
0.393206647,0.414569729
0.45989952,0.42771076
0.453733599,0.460191584
0.486951818,0.503329437
0.329685844,0.326828222
0.268485477,0.30134012
0.249334489,0.267755437
0.308188525,0.288515685
0.2658294,0.255626772
0.247320767,0.255387177
0.283051231,0.244779075
0.166549937,0.156846653
0.109624806,0.106352849
0.116127698,0.099755766
0.162460039,0.178645848
0.171005186,0.206485396
0.213944886,0.214075035
0.132525969,0.122414847
0.110129366,0.118054281
0.176974549,0.168456507
0.217365142,0.197119834
0.171698751,0.164983707
0.208751267,0.224322336
0.060909817,0.086936603
0.146381464,0.148429253
0.161322505,0.184648653
0.121163658,0.122359978
0.147049978,0.175410562
0.105853863,0.123916839
0.181049452,0.146504424
0.142303995,0.154857611
0.161470515,0.157819507
0.16245411,0.152363657
0.169359745,0.198817273
0.136834053,0.150889011
0.108805785,0.105953015
0.238415407,0.234540366
0.272454483,0.303975043
0.206966701,0.198549455
0.231309606,0.277467206
0.216998465,0.21652919
0.156991302,0.21447869
0.319247496,0.308972306
0.444164484,0.441620215
0.292414801,0.297942474
0.445490891,0.479064167
0.242785312,0.23703252
0.282876457,0.225684722
0.302589708,0.358325461
0.543012684,0.530948544
0.405770394,0.417260028
0.929908147,0.929732589
0.302453421,0.311779977
0.335975766,0.322178752
0.234666094,0.283679073
0.256579434,0.269716566
0.178455832,0.171889005
0.279003816,0.243238632
0.293762931,0.315497996
0.219003973,0.213877894
0.188654787,0.184513293
0.189902854,0.188471897
0.188026616,0.22235568
0.198494568,0.181851067
0.161653184,0.182853878
0.256717161,0.275731133
0.113815042,0.121337412
0.124329621,0.120184435
0.12573991,0.128547052
0.147439839,0.125572199
0.139343478,0.111293532
0.099263448,0.111829436
0.083222459,0.108133262
0.148901806,0.17737543
0.161541666,0.164227541
0.196949413,0.205220524
0.199747696,0.183749603
0.227610052,0.202033575
0.145007767,0.154079258
0.133846477,0.10132352
0.121346499,0.107324579
0.122717671,0.113330535
0.118290604,0.115580519
0.099655221,0.074693194
0.129240105,0.131066145
0.064476162,0.062017596
0.06044832,0.063334791
0.058265485,0.041057161
0.068160472,0.068064581
0.070528486,0.070153566
0.078552753,0.102172948
0.065161186,0.052117803
0.059241001,0.069650446
0.099901662,0.078623306
0.117756536,0.119403176
0.09775054,0.083894144
0.114213936,0.091766121
0.035183526,0.030309032
0.07180416,0.065217544
0.076121898,0.076824064
0.078804247,0.058054213
0.071849619,0.073901617
0.065220141,0.062716028
0.09998292,0.085276214
0.075289687,0.067667955
0.059471475,0.073276283
0.062467447,0.057395075
0.070122431,0.082103219
0.082608293,0.07249025
0.0604274,0.056096124
0.10043242,0.099419156
0.323494271,0.327776676
0.401401283,0.411530455
0.534978302,0.522521679
0.577723653,0.542631778
0.416512354,0.439215208
0.603678474,0.619702427
0.466508457,0.486138064
0.669869355,0.666849262
0.501726652,0.5012551
0.528177774,0.560884785
0.573140951,0.570743783
0.400693105,0.406659954
0.567827264,0.578892305
0.733836092,0.728494839
0.330038732,0.324559474
0.930239073,0.929419158
0.890548663,0.8983961
0.738528552,0.74708185
0.816283189,0.815682856
0.411580812,0.407532535
0.692003214,0.708232245
0.845864979,0.851181233
0.620327006,0.589341243
0.589551895,0.556181974
0.566009042,0.57257523
0.530800956,0.562738909
0.498435635,0.523305532
0.546989226,0.528063253
0.706596923,0.705335904
0.275545893,0.269086302
0.310136947,0.323458378
0.327988051,0.327441051
0.399294877,0.418574617
0.364017769,0.380224899
0.262285756,0.263914747
0.237517136,0.253148501
0.422154712,0.415171635
0.480164768,0.474244982
0.551285507,0.533052195
0.561509494,0.548244404
0.602109586,0.607550462
0.420852366,0.414691188
0.364782822,0.325806248
0.329020346,0.31364843
0.322270947,0.327499777
0.37179298,0.312644292
0.321463293,0.331362011
0.349644061,0.301215107
0.17918328,0.216574741
0.151182437,0.12925215
0.149342337,0.175189855
0.175290097,0.230577816
0.239992358,0.227019655
0.264901644,0.252770367
0.156272181,0.136512852
