"X0","X24","X0.1","X72","X144","X216","X288","X1","X73","X145","X217","X289","X2","X74","X146","X218","X290","X0.2"
0.31878715,0.300253008,0.31878715,0.298204323,0.295145787,0.313806052,0.332374989,0.357329006,0.28356662,0.305778596,0.32323838,0.327423506,0.306012237,0.292564445,0.338564575,0.355023695,0.312391305,0.31878715
0.181688414,0.200751625,0.181688414,0.211570672,0.199011407,0.206122412,0.201500966,0.189576564,0.224594949,0.204791718,0.210133814,0.182084611,0.218904025,0.218442247,0.194954213,0.191186177,0.196127165,0.181688414
0.400105783,0.423232751,0.400105783,0.413425548,0.430009353,0.379422525,0.41347687,0.402243757,0.410221475,0.402015444,0.393046396,0.37448602,0.414748543,0.413542476,0.417623818,0.39450508,0.409728442,0.400105783
0.381161029,0.397637451,0.381161029,0.420528816,0.358465947,0.381544212,0.38542708,0.371342166,0.35524634,0.401423942,0.395976171,0.380839393,0.42520294,0.409939555,0.386076289,0.413293568,0.383261516,0.381161029
0.318740232,0.31274088,0.318740232,0.358690077,0.319568851,0.315305632,0.338742328,0.349026585,0.335400764,0.359855027,0.346761469,0.347407246,0.354863143,0.3586332,0.332440727,0.336255864,0.351935672,0.318740232
0.378063686,0.368686039,0.378063686,0.361212286,0.371246897,0.355846025,0.334447373,0.342501038,0.335954516,0.337866946,0.355508346,0.323291837,0.337505605,0.368540683,0.346275139,0.343315009,0.316505501,0.378063686
0.319860557,0.302221397,0.319860557,0.35009003,0.323663113,0.307807914,0.306357141,0.352800018,0.312640924,0.344295072,0.329985022,0.314434295,0.314153719,0.320891572,0.353038456,0.328781174,0.300848211,0.319860557
0.322639273,0.30277822,0.322639273,0.311968265,0.272719361,0.282488514,0.283462887,0.276556095,0.300938292,0.334192279,0.296500921,0.292851171,0.307159888,0.296088308,0.316266245,0.301496764,0.30267339,0.322639273
0.358133643,0.367238805,0.358133643,0.358993975,0.375692947,0.354268496,0.400276579,0.408354547,0.377428323,0.405897457,0.364236606,0.377245731,0.373147345,0.358664321,0.355292725,0.34876157,0.345953536,0.358133643
0.244700685,0.300510354,0.244700685,0.259512551,0.27574925,0.243956441,0.282056064,0.301230413,0.270301328,0.269088161,0.255680335,0.266423228,0.234699697,0.2514384,0.266152447,0.276749057,0.253817367,0.244700685
0.275602796,0.280193482,0.275602796,0.252625129,0.274334744,0.269365574,0.246621803,0.253122649,0.218118091,0.233334019,0.241237023,0.260194334,0.258638806,0.241618655,0.259110313,0.253697902,0.263679732,0.275602796
0.249406149,0.266861479,0.249406149,0.276627803,0.234857164,0.224180588,0.244662244,0.270059795,0.234010855,0.248393082,0.218482567,0.238569728,0.230237045,0.250062152,0.227261491,0.222026465,0.216436185,0.249406149
0.234435132,0.230754776,0.234435132,0.23353656,0.219318253,0.242856172,0.257767696,0.214640969,0.231040276,0.257778869,0.238222558,0.254179978,0.259617062,0.251248788,0.259236254,0.244030894,0.218278071,0.234435132
0.215814271,0.213075366,0.215814271,0.243321579,0.222269239,0.228629053,0.238447275,0.216759967,0.217106903,0.173365017,0.217423723,0.212047977,0.196430552,0.222486419,0.231649847,0.190577308,0.222349496,0.215814271
0.243563002,0.233240661,0.243563002,0.226190327,0.24450699,0.244091044,0.20854055,0.246239122,0.237353127,0.223060175,0.220079763,0.220001227,0.231424293,0.231384751,0.204322178,0.246180607,0.194494879,0.243563002
0.307167008,0.275967192,0.307167008,0.324764392,0.294285389,0.320806108,0.278560345,0.305996585,0.319970936,0.328829542,0.297592637,0.326548911,0.314755145,0.3078867,0.316791939,0.308632518,0.286509258,0.307167008
0.232807962,0.227649797,0.232807962,0.206109878,0.200249883,0.229380962,0.241293114,0.239472821,0.246448872,0.228363003,0.234288235,0.233947219,0.225879453,0.243306178,0.202949514,0.239139636,0.229456808,0.232807962
0.229171332,0.216874922,0.229171332,0.232771504,0.218610186,0.239376302,0.216401721,0.223805723,0.243715153,0.230288499,0.233554989,0.22040593,0.189782748,0.210951094,0.220939935,0.214803105,0.241244677,0.229171332
0.22279812,0.19300033,0.22279812,0.215641267,0.181012372,0.186854818,0.186904299,0.187651069,0.185205805,0.202025598,0.212479298,0.18784418,0.189371299,0.174614964,0.229980337,0.180044455,0.204313361,0.22279812
0.172451867,0.182599449,0.172451867,0.157952697,0.170157524,0.208124365,0.155246837,0.209990919,0.177137469,0.191046335,0.182253013,0.17502209,0.177081191,0.176680237,0.174022512,0.174355684,0.173284036,0.172451867
0.246559167,0.210860537,0.246559167,0.183357061,0.198237227,0.175516964,0.179282498,0.195713819,0.189734294,0.198711611,0.171222041,0.203222421,0.167166141,0.212137101,0.172208584,0.175300782,0.179123046,0.246559167
0.139638164,0.129011183,0.139638164,0.147708036,0.144333232,0.133885141,0.141771433,0.117549601,0.137284885,0.146702211,0.161445303,0.161895286,0.163262346,0.1226096,0.132065189,0.12961569,0.157835656,0.139638164
0.10264455,0.133257367,0.10264455,0.091049505,0.128672361,0.127783795,0.120288559,0.113302793,0.108763418,0.130198372,0.149630388,0.126441109,0.125594184,0.118777584,0.117283215,0.127484658,0.125341604,0.10264455
0.181882012,0.176687573,0.181882012,0.165436633,0.176847412,0.196753805,0.191171098,0.193547227,0.171654202,0.198680555,0.182489653,0.196716646,0.191059923,0.192304891,0.171073834,0.167318533,0.189816496,0.181882012
0.21534091,0.19779031,0.21534091,0.191902267,0.192466497,0.198216202,0.213341957,0.203787029,0.198364632,0.201908996,0.191432141,0.197058041,0.186830541,0.214867206,0.201379815,0.198128058,0.232769748,0.21534091
0.219741532,0.207449545,0.219741532,0.20533203,0.221193069,0.253225892,0.209825474,0.210912892,0.208984507,0.212176963,0.234205412,0.237500127,0.214602233,0.196492384,0.220729446,0.224671978,0.215559504,0.219741532
0.218454426,0.238125709,0.218454426,0.229946147,0.237137028,0.250752067,0.246102553,0.267219729,0.22729222,0.233951315,0.240226424,0.247780977,0.233420046,0.235976807,0.238506046,0.238451402,0.238897277,0.218454426
0.249970216,0.260505382,0.249970216,0.268342519,0.255651659,0.256459795,0.269329862,0.259502308,0.25748008,0.254243758,0.275397203,0.288277361,0.28064677,0.240928085,0.258692827,0.274505019,0.243408529,0.249970216
0.187172027,0.164293738,0.187172027,0.191290836,0.1704101,0.170724771,0.174608165,0.171905195,0.163839139,0.173814408,0.193306038,0.173170678,0.182465007,0.184721441,0.166745391,0.202493741,0.170474478,0.187172027
0.163975878,0.133656897,0.163975878,0.163799597,0.163939839,0.158978839,0.171820853,0.147814802,0.144575249,0.1743257,0.135477459,0.178274447,0.14748069,0.139323984,0.14185002,0.180629291,0.154876719,0.163975878
0.134240406,0.115243591,0.134240406,0.142737014,0.138577049,0.126336919,0.123731377,0.119037784,0.114473205,0.108767512,0.11723856,0.137862831,0.134668178,0.163196052,0.126142697,0.132157485,0.120440714,0.134240406
0.159631108,0.152940434,0.159631108,0.146013701,0.158835837,0.154304507,0.150789567,0.126663945,0.151372526,0.131576891,0.168967431,0.146726535,0.168505423,0.139793625,0.166925303,0.1896709,0.144373841,0.159631108
0.14683416,0.149582296,0.14683416,0.142784774,0.163139283,0.12827238,0.128025684,0.12923283,0.144803165,0.152080313,0.143826777,0.147224498,0.147005639,0.145742324,0.158721188,0.125579745,0.136060932,0.14683416
0.127548866,0.13415236,0.127548866,0.157427142,0.12141069,0.139540952,0.130610817,0.129586347,0.117711221,0.120598127,0.124645106,0.113770698,0.131857375,0.131809755,0.131910721,0.113581987,0.139196874,0.127548866
0.139855913,0.127210892,0.139855913,0.135039895,0.144588956,0.166077777,0.161452057,0.151743415,0.12843228,0.144518378,0.143085107,0.137812041,0.142105471,0.141993192,0.150993092,0.146162202,0.155787197,0.139855913
0.087993743,0.085733055,0.087993743,0.065327139,0.097290791,0.078014734,0.106890411,0.094423201,0.077777306,0.098013891,0.103380204,0.103787748,0.084749574,0.084854908,0.088855949,0.103926527,0.079587746,0.087993743
0.060469411,0.057998248,0.060469411,0.058002527,0.04834489,0.069109343,0.069953625,0.06596549,0.066315251,0.075508842,0.076723662,0.06850242,0.068279559,0.059367869,0.051422987,0.049067326,0.063778591,0.060469411
0.061903213,0.06078578,0.061903213,0.058433463,0.06383789,0.080697826,0.058842304,0.066192429,0.055642092,0.064849282,0.056295939,0.056799277,0.04611196,0.047360594,0.058778016,0.049765791,0.057231425,0.061903213
0.090011275,0.083631423,0.090011275,0.079191334,0.092691982,0.094580319,0.081803706,0.090854353,0.116254923,0.09456547,0.092155288,0.09441159,0.087347089,0.075407874,0.080296487,0.087523402,0.107399369,0.090011275
0.091345085,0.099132327,0.091345085,0.102536843,0.115056565,0.091928212,0.084399574,0.114300507,0.104999878,0.118247575,0.093730471,0.121028469,0.092209508,0.096650639,0.091112177,0.088219578,0.087838029,0.091345085
0.100864332,0.104848588,0.100864332,0.134360768,0.109960953,0.106422296,0.078784206,0.104888093,0.101644243,0.099962133,0.099202102,0.115796488,0.100123152,0.133563712,0.121655935,0.124377924,0.095626787,0.100864332
